Open,High,Low,Close,Price_5,Price_10,Price_20,Price_60,Price_120,Volume,Volume_5,Volume_10,Volume_20,Volume_60,Volume_120,Volume Ratio,OBV,MACD,MACD_Signal,Momentum,Momentum_Signal,William_R,William_D,Psychology,Psychology_Signal,MFI,MFI_Signal,RSI,RSI_Signal,
135400,139500,133000,135500,137180,137350,129580,43193.33,21596.67,104284,156031,213836.7,255308.3,85102.77,42551.38,167.3,1220988,6021.98,5851.88,15500,12966.11,-0.371,-0.336,0.4,0.4654,59.87,55.78,0.6367,0.6663,
138400,141700,137000,139900,137580,138180,130960,45525,22762.5,230128,152887.2,211571.8,253970.5,88938.23,44469.12,179.99,1451116,6017.05,5884.91,21200,14612.89,-0.2518,-0.2939,0.4,0.4572,65.69,57.76,0.6773,0.6685,
143000,149100,141500,148900,139820,139070,132415,48006.67,24003.33,300414,176987.2,210454.5,242405.95,93945.13,46972.57,167.24,1751530,6662.56,6040.44,21400,15970.31,-0.008,-0.1509,0.4,0.4501,66.57,59.53,0.6783,0.6704,
150500,154500,137500,139800,139920,140000,133280,50336.67,25168.33,340802,218620.2,210603.9,236600.6,99625.17,49812.58,119.59,1410728,6366.45,6105.64,12800,15336.25,-0.4933,-0.3221,0.4,0.4438,57.77,59.17,0.5933,0.655,
140100,143600,134700,135800,139980,139260,133910,52600,26300,160668,227259.2,200297.1,227612.85,102302.97,51151.48,96.59,1250060,5742.81,6033.08,6700,13609,-0.7792,-0.5506,0.3,0.4259,53.32,58,0.5475,0.6335,
136000,137500,125900,127000,138280,137730,134360,54716.67,27358.33,295690,265540.4,210785.7,221666.65,107231.13,53615.57,101.82,954370,4486.77,5723.82,-4600,9967.2,-0.9615,-0.7561,0.3,0.4101,45.22,55.45,0.4701,0.6008,
124300,126400,115500,119000,134100,135840,134310,56700,28350,415598,302634.4,227760.8,227600.7,114157.77,57078.88,74.25,538772,2813.39,5141.73,-21000,3773.76,-0.9103,-0.8332,0.3,0.3964,35.02,51.36,0.3626,0.5532,
121000,125300,117500,123000,128920,134370,134525,58750,29375,205554,283662.4,230324.8,230857.3,117583.67,58791.83,86.79,744326,1789.35,4471.26,-7500,1519.01,-0.8077,-0.8204,0.4,0.3968,42.52,49.59,0.4471,0.532,
125400,132000,123500,131600,127280,133600,134730,60943.33,30471.67,218960,259294,238957.1,228310.5,121233,60616.5,84.73,963286,1652.7,3907.54,-11600,-1104.79,-0.5872,-0.7038,0.4,0.3972,41.36,47.95,0.4132,0.5082,
132900,136000,130600,135300,127180,133580,135145,63198.33,31599.17,144396,256039.6,241649.4,228849.15,123639.6,61819.8,95.74,1107682,1821.96,3490.43,-7000,-2283.84,-0.4923,-0.5981,0.5,0.4101,40.26,46.41,0.4497,0.4965,
133700,145200,130800,143600,130500,134390,135870,65591.67,32795.83,213220,239545.6,252543,233189.85,127193.27,63596.63,99.46,1320902,2595.91,3311.52,5700,-687.07,-0.2795,-0.4388,0.6,0.4338,47.91,46.71,0.5388,0.505,
143900,144900,127200,130000,132700,133400,135790,67758.33,33879.17,201229,196671.8,249653.1,230612.45,130547.08,65273.54,81.62,1119673,2087.8,3066.78,-7700,-2089.65,-0.6282,-0.5335,0.5,0.4421,47.63,46.89,0.4557,0.4951,
131400,136500,127800,132500,134600,131760,135415,69966.67,34983.33,125438,180648.6,232155.5,221305,132637.72,66318.86,74.29,1245111,1865.35,2826.49,-6800,-3031.72,-0.5641,-0.5488,0.5,0.4493,43.34,46.18,0.4613,0.4883,
128000,132500,123100,126000,133480,130380,135190,72066.67,36033.33,228735,182603.6,220948.8,215776.35,136449.97,68224.98,77.67,1016376,1151.28,2491.45,-9500,-4325.38,-0.7308,-0.6398,0.5,0.4557,42.01,45.35,0.4475,0.4802,
126000,129000,122400,127600,131940,129560,134410,74193.33,37096.67,95698,172864,214451.8,207374.45,138044.93,69022.47,70.76,1112074,706.35,2134.43,-7900,-5040.3,-0.6897,-0.6648,0.6,0.4737,42.22,44.72,0.4571,0.4756,
127100,128500,122800,123700,127960,129230,133480,76255,38127.5,85061,147232.2,193388.9,202087.3,139462.62,69731.31,73.98,1027013,38.59,1715.26,-16200,-7272.24,-0.7897,-0.7273,0.6,0.4895,36.48,43.07,0.4116,0.4628,
126700,132500,125100,132100,128380,130540,133190,78456.67,39228.33,200732,147132.8,171902.3,199831.55,142808.15,71404.08,92.39,1227745,185.06,1409.22,-16800,-9177.79,-0.5744,-0.6508,0.7,0.5158,33.51,41.16,0.4077,0.4517,
132300,140000,128000,139900,129860,132230,133300,80788.33,40394.17,207790,163603.2,172125.9,201225.35,146271.32,73135.66,112.11,1435535,919.94,1311.37,100,-7322.24,-0.1785,-0.4146,0.7,0.5388,43.22,41.57,0.5006,0.4615,
142000,143100,135200,137700,132200,132840,133220,83083.33,41541.67,157686,149393.4,165998.5,202477.8,148899.42,74449.71,97.05,1277849,1309.71,1311.03,1900,-5477.79,-0.2525,-0.3336,0.6,0.5465,49.29,43.12,0.5108,0.4714,
138200,139100,134500,138800,134440,133190,133385,85396.67,42698.33,90295,148312.8,160588.4,201118.9,150404.33,75202.17,107.59,1368144,1687.91,1386.41,11800,-2022.23,-0.2155,-0.2745,0.6,0.5532,53.1,45.11,0.5736,0.4918,
140100,141200,136800,138800,137460,132710,133550,87710,43855,79122,147125,147178.6,199860.8,151723.03,75861.52,107.64,1368144,1964.99,1502.12,19800,2342.22,-0.231,-0.2528,0.5,0.5465,63.76,48.84,0.6371,0.5209,
137400,141500,137400,139700,138980,133680,133540,90038.33,45019.17,81562,123291,135211.9,192432.5,153082.4,76541.2,99.93,1449706,2231.47,1647.99,16700,5213.77,-0.2412,-0.247,0.6,0.5532,62.02,51.48,0.6208,0.5409,
141500,151000,140800,149600,140920,135390,133575,92531.67,46265.83,233025,128338,145970.6,189063.05,156966.15,78483.08,96.43,1682731,3204.57,1959.31,18000,7771.02,-0.049,-0.148,0.6,0.5591,62.81,53.74,0.6278,0.5583,
151000,156800,148300,155300,144440,138320,134350,95120,47560,191538,135108.4,142250.9,181599.85,160158.45,80079.23,129.26,1874269,4385.15,2444.48,20000,10216.81,-0.0436,-0.0958,0.7,0.5767,64.05,55.8,0.6381,0.5742,
157000,164200,156600,160600,148800,141620,135590,97796.67,48898.33,207987,158646.8,153479.8,183965.8,163624.9,81812.45,158.46,2082256,5682.92,3092.17,17000,11573.45,-0.0861,-0.091,0.7,0.5921,64.47,57.54,0.6225,0.5839,
159500,164800,155100,158800,152800,145130,137180,100443.33,50221.67,165452,175912.8,161518.9,177453.9,166382.43,83191.22,174.42,1916804,6491.34,3772,28800,15018.76,-0.1415,-0.1162,0.7,0.6056,64.59,58.95,0.75,0.6171,
160000,164800,160000,164500,157760,148370,139455,103185,51592.5,84386,176477.6,149884.3,160893.3,167788.87,83894.43,266.61,2001190,7505.45,4518.69,32000,18415.01,-0.0071,-0.0617,0.7,0.6174,69.79,61.12,0.7632,0.6463,
164000,172000,162600,165000,160840,150880,141555,105935,52967.5,165973,163067.2,145702.6,158914.25,170555.08,85277.54,262.11,2167163,8254.33,5265.82,39000,22532.01,-0.1411,-0.1014,0.7,0.6277,79.39,64.77,0.8558,0.6882,
165000,172200,163000,169900,163760,154100,143470,108766.67,54383.33,130187,150797,142952.7,154475.6,172724.87,86362.43,251.99,2297350,9137.88,6040.23,42300,26485.61,-0.0466,-0.074,0.8,0.6492,83.97,68.61,0.864,0.7234,
171600,174000,168000,172400,166120,157460,145325,111640,55820,178624,144924.4,151785.6,156187,175701.93,87850.97,255.89,2475974,9925.41,6817.27,48700,30928.48,-0.0327,-0.0533,0.8,0.6681,88.18,72.53,0.9295,0.7646,
172000,174800,170100,173200,169000,160900,146805,114526.67,57263.33,74000,126634,151273.4,149226,176935.27,88467.63,240.03,2549974,10493.13,7552.44,41100,32962.79,-0.0342,-0.0438,0.9,0.6971,87.68,75.56,0.9185,0.7954,
172100,179000,172100,176300,171360,164560,149120,117465,58732.5,90279,127812.6,152145.1,143678.5,178439.92,89219.96,324.77,2640253,11065.64,8255.08,36400,33650.23,-0.0607,-0.0522,0.9,0.7224,87.18,77.88,0.9099,0.8183,
176500,177500,159000,163000,170960,165900,150645,120181.67,60090.83,260934,146804.8,154936,150453.3,182788.82,91394.41,220.99,2379319,10327.11,8669.48,25300,31980.18,-0.3596,-0.2059,0.8,0.7321,74.63,77.23,0.7279,0.8002,
164700,164700,156100,159900,168960,166360,152340,122846.67,61423.33,157875,152342.4,151569.7,146910.3,185420.07,92710.03,239.06,2221444,9383.51,8812.29,21100,29804.15,-0.4526,-0.3292,0.7,0.7281,71.78,76.14,0.6835,0.7769,
162000,166600,160700,164500,167380,166750,154185,125588.33,62794.17,91818,134981.2,139952.8,146716.3,186950.37,93475.18,238.61,2313262,8904.24,8830.68,25700,28983.32,-0.3486,-0.3389,0.7,0.7246,72.12,75.34,0.7069,0.7629,
163300,171800,162800,167800,166300,167650,156390,128385,64192.5,129721,146125.4,136379.7,148949.3,189112.38,94556.19,281.18,2442983,8690.52,8802.65,28100,28806.65,-0.2932,-0.316,0.8,0.734,72.94,74.86,0.7178,0.7539,
170400,178800,166000,177900,166620,168990,158680,131350,65675,165912,161252,144532.3,147208.3,191877.58,95938.79,276.73,2608895,9229.74,8888.07,28300,28705.32,-0.0358,-0.1759,0.8,0.7423,72.52,74.39,0.7187,0.7468,
176200,184500,172300,182100,170440,170700,160790,134385,67192.5,469357,202936.6,174870.7,160286.65,199700.2,99850.1,310.2,3078252,9882.06,9086.86,26800,28324.26,-0.0816,-0.1288,0.8,0.7495,76.28,74.77,0.712,0.7399,
181800,192400,167000,176900,173840,171400,162750,137333.33,68666.67,518735,275108.6,213725.5,178339.1,208345.78,104172.89,212.18,2559517,9865.71,9242.63,16300,25919.41,-0.4155,-0.2722,0.7,0.7433,59.2,71.65,0.6292,0.7177,
174800,176700,166500,170100,174960,171170,164315,140168.33,70084.17,147020,286149,210565.1,181175.35,210796.12,105398.06,180.98,2412497,9198.02,9233.71,11300,22995.53,-0.6143,-0.4432,0.6,0.7254,59.36,69.2,0.583,0.6908,
172900,172900,164000,166700,174740,170520,165710,142946.67,71473.33,96626,279530,212827.7,182050.55,212406.55,106203.28,170.38,2315871,8298.85,9046.74,2200,18836.42,-0.708,-0.5756,0.5,0.6972,56.06,66.57,0.5167,0.656,
167500,180600,167200,180600,175280,170950,167755,144085,72978.33,123923,271132.2,216192.1,184168.6,210190.53,107235.97,173.52,2439794,8608.63,8959.12,15600,18189.14,-0.3251,-0.4503,0.5,0.6726,55.5,64.36,0.5985,0.6445,
180000,187900,176300,183900,175640,173040,169470,145153.33,74510.83,112489,199758.6,201347.6,178141.8,203203.6,108173.38,164.57,2552283,9016.49,8970.59,14000,17351.31,-0.2342,-0.3423,0.6,0.6635,55.37,62.56,0.5902,0.6336,
182300,185700,179000,183400,176940,175390,170875,146168.33,76039.17,70777,110167,192637.8,172103.75,196768.07,108763.18,142.84,2481506,9193.39,9015.15,11000,16081.05,-0.2479,-0.2951,0.6,0.6556,52.14,60.48,0.5728,0.6214,
185700,185700,175200,176000,178120,176540,171645,147048.33,77505.83,103425,101448,193798.5,166875.65,192818.1,109625.06,119.45,2378081,8636.91,8939.5,2800,13424.84,-0.4518,-0.3734,0.5,0.6361,48.47,58.07,0.517,0.6006,
172200,173400,159500,160500,176880,175810,171730,147756.67,78843.33,286544,139431.6,209480.8,172930.25,190683.6,112012.93,110.64,2091537,6866.03,8524.81,-15800,7579.87,-0.8788,-0.6261,0.4,0.6066,41.74,54.81,0.4165,0.5637,
164500,174300,162500,170000,174760,175020,172005,148590,80260,224215,159490,215311.1,179921.7,189471.9,113881.38,119.16,2315752,6158.17,8051.48,7000,7463.9,-0.6171,-0.6216,0.4,0.5808,50.57,53.96,0.5385,0.5587,
167500,175000,166900,172400,172460,174050,172375,149485,81696.67,94885,155969.2,177863.9,176367.3,188712.95,114672.09,114.83,2410637,5724.86,7586.16,12500,8471.12,-0.6079,-0.6148,0.4,0.5582,55.24,54.22,0.5694,0.5608,
173000,180000,173000,179000,171580,174260,172830,150343.33,83188.33,118783,165570.4,137868.7,175797.1,186194.4,115661.95,114.13,2529420,5846.62,7238.25,14500,9676.89,-0.4073,-0.511,0.5,0.5509,55.84,54.54,0.5787,0.5644,
179000,180600,175600,177000,171780,174950,173060,151176.67,84663.33,71769,159239.2,130343.6,170454.35,185163.5,116260.03,98.93,2457651,5715.85,6933.77,9200,9581.51,-0.4681,-0.4896,0.5,0.5445,54.94,54.62,0.5507,0.5617,
179500,179500,165500,171200,173920,175400,172960,151878.33,86090,261046,154139.6,146785.6,179806.65,187407.5,118435.41,82.11,2196605,5085.58,6564.13,-6700,6325.21,-0.6444,-0.567,0.5,0.539,46.73,53.04,0.4613,0.5416,
174200,178000,171200,172600,174440,174600,172775,152561.67,87528.33,94956,128287.8,143888.9,180040.5,184777.15,119226.71,82.34,2291561,4645.5,6180.4,-9500,3160.17,-0.6018,-0.5844,0.5,0.5341,37.51,49.94,0.4432,0.5219,
173000,177300,171000,173800,174720,173590,173315,153125,88976.67,62932,121897.2,138933.2,170140.4,180632.9,119751.14,98.55,2354493,4343.5,5813.02,-3100,1908.14,-0.4965,-0.5404,0.5,0.5298,50.95,50.14,0.4806,0.5136,
173800,177500,172800,177400,174400,172990,174190,153906.67,90455,110309,120202.4,142886.4,167762.1,176816.25,120670.38,115.64,2464802,4344.56,5519.33,7300,2986.51,-0.3697,-0.4551,0.6,0.5386,58.3,51.77,0.5477,0.5205,
177800,177800,174000,177500,174500,173140,174840,154478.33,91934.17,43001,114448.8,136844,165321.25,173137.33,121028.73,112.5,2507803,4303.87,5276.24,10800,4549.21,-0.3662,-0.4106,0.7,0.5588,62.57,53.93,0.5738,0.5311,
181000,181600,177200,177300,175720,174820,175315,155061.67,93411.67,81390,78517.6,116328.6,162904.7,171313.77,121706.98,98.99,2426413,4206.98,5062.39,-3300,2979.37,-0.3732,-0.3919,0.7,0.5764,61.62,55.47,0.4723,0.5194,
177300,181100,175600,179200,177040,175740,175380,155750,94905,97863,79099,103693.4,159502.25,168847.37,122522.5,94.83,2524276,4234.7,4896.85,-4700,1443.49,-0.2481,-0.32,0.7,0.5919,55.08,55.39,0.4596,0.5074,
180900,191900,179700,191000,180480,177600,175825,156638.33,96496.67,171981,100908.8,111403,144633.45,168715.15,123955.68,76.67,2696257,5149.46,4947.37,7600,2674.79,-0.0278,-0.1739,0.7,0.6054,59.64,56.24,0.5548,0.5169,
193000,198000,189800,192500,183500,178950,176605,157525,98100.83,128285,104504,112353.2,125110.95,168642.62,125024.72,123.69,2824542,5927.14,5143.33,16500,5439.84,-0.1429,-0.1584,0.7,0.6172,66.15,58.22,0.6299,0.5395,
194100,204600,192500,204000,188800,181650,178300,158666.67,99800.83,174420,130787.8,122618.3,126480.95,169591.73,126478.22,160.36,2998962,7386.26,5591.91,43500,13051.87,-0.0143,-0.0863,0.8,0.6401,79.96,62.57,0.8655,0.6047,
201600,201700,190000,190000,191340,183530,179465,159575,101384.17,141005,142710.8,110614.2,128699.9,170203.75,127653.26,153.36,2857957,7328.46,5939.22,20000,14441.49,-0.3734,-0.2299,0.8,0.6601,70.17,64.09,0.6563,0.615,
193000,197500,184700,187100,192920,184980,179790,160361.67,102943.33,147422,152622.6,115860.8,129874.85,168825.32,128881.78,123.27,2710535,6968.32,6145.04,14700,14493.2,-0.4476,-0.3387,0.7,0.6651,62.34,63.74,0.614,0.6148,
187300,191000,183000,187300,192180,186330,179960,161001.67,104504.17,143229,146872.2,123890.5,131411.85,166205.57,130075.35,125.91,2853764,6622.71,6240.57,8300,13254.56,-0.4425,-0.3906,0.7,0.6694,54.6,61.91,0.5714,0.6061,
186200,187900,182500,184200,190520,187010,180000,161741.67,106039.17,81800,137575.2,121039.6,131963,161888.87,130757.02,124.73,2771964,6029.16,6198.29,7200,12043.65,-0.5217,-0.4562,0.6,0.6607,50.22,59.57,0.5608,0.5971,
182100,186000,175000,175700,184860,186830,179985,162406.67,107503.33,82096,119110.4,124949.1,130896.55,160579.33,131441.15,127.04,2689868,4817.36,5922.11,4500,10534.92,-0.8601,-0.6581,0.5,0.6407,55.44,58.75,0.5363,0.5849,
175700,185700,172000,185500,183960,187650,181235,163381.67,109049.17,108202,112549.8,127630.3,121979.45,157454.53,132342.83,181.54,2798070,4594.81,5656.65,12900,11007.93,-0.5685,-0.6133,0.6,0.6356,55.91,58.18,0.5917,0.5863,
186000,186900,178400,181000,182740,187830,181785,164415,110557.5,75131,98091.6,125357.1,114525.25,151780.08,132968.92,143.24,2722939,4009.11,5327.14,7200,10246.35,-0.7239,-0.6686,0.5,0.6186,56.32,57.81,0.5489,0.5788,
183000,184700,179300,184000,182080,187130,182365,165431.67,112090.83,60209,81487.6,114179.9,112791.45,149357.67,133470.67,139.56,2783148,3743.86,5010.48,6600,9517.08,-0.6319,-0.6503,0.5,0.6038,55.04,57.25,0.5452,0.5721,
183000,184000,179800,180400,181320,185920,182435,166245,113594.17,64569,78041.4,107808.3,110080.75,146784.48,134008.74,118.8,2718579,3206.2,4649.63,2900,8193.66,-0.7423,-0.6963,0.4,0.5783,51.66,56.13,0.519,0.5615,
180400,180500,162400,166900,179560,182210,181930,166771.67,114985,223168,106255.8,112683.1,117650.7,148097.35,135868.48,103.26,2495411,1671.49,4054,-10400,4474.93,-0.8934,-0.7948,0.3,0.5435,43.22,53.55,0.4421,0.5376,
167000,167800,156600,160000,174460,179210,181370,167045,116318.33,233572,131329.8,121939.8,116277,148436.55,137814.91,105.77,2261839,-100.39,3223.12,-19200,-260.06,-0.9292,-0.862,0.3,0.5131,40.61,50.96,0.3987,0.5098,
160900,168000,152900,165100,171280,177010,180995,167630,117694.17,226416,161586.8,129839.2,122850,148856.33,139701.71,117.4,2488255,-1080.64,2362.37,-25900,-5388.05,-0.764,-0.813,0.4,0.499,41.39,49.05,0.353,0.4785,
163900,164500,157900,158900,166260,174170,180250,168070,119018.33,116396,172824.2,127155.9,125523.2,148705.63,140671.67,101.39,2371859,-2330.91,1423.71,-33600,-11030.44,-0.8839,-0.8485,0.3,0.4741,34.72,46.18,0.319,0.4466,
162900,166300,160100,163200,162820,172070,179540,168690,120378.33,95017,178913.8,128477.6,124758.6,146477,141463.48,100.17,2466876,-2940.88,550.8,-40800,-16984.35,-0.7889,-0.8187,0.4,0.4648,30.68,43.08,0.2617,0.4096,
163500,168500,159600,160000,161440,170500,178665,169230,121711.67,117561,157792.4,132024.1,128486.6,146841.38,142443.16,88.38,2349315,-3640.53,-287.47,-30000,-19587.48,-0.8408,-0.8298,0.4,0.4567,31.5,40.77,0.2995,0.3876,
161800,162200,150100,153500,160140,167300,177475,169726.67,122990.83,199081,150894.2,141112,134371.15,148741.72,144102.17,81.36,2150234,-4665.73,-1163.12,-33600,-22389.98,-0.9169,-0.8733,0.3,0.4371,31.2,38.85,0.2857,0.3672,
151300,157400,150400,154600,158040,164660,176245,170101.67,124279.17,216046,148820.2,155203.5,140280.3,148996.95,145902.55,89.34,2366280,-5328.02,-1996.1,-32700,-24451.99,-0.881,-0.8771,0.4,0.4325,30.56,37.19,0.2938,0.3525,
154900,155500,151000,155500,157360,161810,174470,170361.67,125575,81275,141796,157310.1,135745,146888.37,146579.84,83.22,2447555,-5714.4,-2739.76,-28700,-25301.59,-0.8533,-0.8652,0.4,0.4284,30.81,35.92,0.3139,0.3448,
158000,159200,155500,159200,156560,159690,172805,170720,126901.67,84930,139778.6,159346.2,133577.25,145675.77,147287.59,80.29,2532485,-5656.84,-3323.18,-16500,-23541.27,-0.7527,-0.809,0.5,0.4374,35.24,35.78,0.3859,0.353,
159600,163600,157000,157000,155960,158700,170455,171023.33,128210,111160,138498.4,148145.4,130414.25,146023.52,148213.92,63.74,2421325,-5722.78,-3803.1,-28500,-24533.02,-0.8125,-0.8107,0.5,0.4452,34.85,35.6,0.2798,0.3384,
157800,160000,151900,160000,157260,158700,168955,171376.67,129543.33,95965,117875.2,134384.7,128162.25,146304.23,149013.63,76.54,2517290,-5469.91,-4136.46,-21000,-23826.41,-0.7139,-0.7623,0.6,0.4646,30.29,34.54,0.3339,0.3375,
155200,155200,148200,152200,156780,157410,167210,171585,130811.67,199765,114619,131719.6,130779.4,148274.28,150678.34,73.87,2317525,-5831.67,-4475.5,-31800,-25421.13,-0.8883,-0.8253,0.5,0.469,25.2,32.67,0.2662,0.3232,
153500,154800,150400,151500,155980,156670,165420,171616.67,132074.17,91863,116736.6,129266.3,128211.1,145921.58,151443.87,60.65,2225662,-6104.49,-4801.3,-28900,-26116.9,-0.8978,-0.8616,0.5,0.4729,29.22,31.98,0.278,0.3142,
150300,150400,139000,139000,151940,154250,163160,171345,133232.5,230982,145947,142862.8,135670.2,146578.98,153368.72,55.47,1994680,-7245.82,-5290.2,-27900,-26473.52,-1,-0.9308,0.4,0.4638,29.66,31.52,0.2824,0.3078,
139000,144000,138700,142700,149080,152520,161510,171046.67,134421.67,129951,149705.2,144101.8,138062.95,145278.38,154451.64,66.02,2124631,-7762.3,-5784.62,-17300,-24638.82,-0.8658,-0.8983,0.5,0.4683,31.52,31.52,0.358,0.3178,
143500,149000,142300,147900,146660,151960,159630,170865,135654.17,107970,152106.2,134990.7,138051.35,144320.35,155351.39,66,2232601,-7663.67,-6160.43,-17200,-23151.06,-0.6913,-0.7948,0.6,0.4847,26.55,30.52,0.359,0.3261,
149500,156900,149000,156800,147580,152180,158420,170736.67,136960.83,132218,138596.8,126607.9,140905.7,145117.55,156453.21,77.45,2364819,-6789.09,-6286.16,-2100,-18940.84,-0.3926,-0.5937,0.6,0.4992,33.44,31.11,0.4835,0.3576,
155500,157200,152000,156600,148600,152290,157050,170596.67,138265.83,101376,140499.4,128618,142964.05,144040.93,157298.01,69.24,2263443,-6042.46,-6237.42,-6600,-16472.68,-0.3993,-0.4965,0.5,0.4993,33.49,31.58,0.4446,0.375,
157400,168000,157100,167400,154280,153110,156400,170555,139660.83,182646,130832.2,138389.6,148867.9,144915.25,158820.06,83.23,2446089,-4527.1,-5895.36,7400,-11698.14,-0.0205,-0.2585,0.5,0.4994,42.26,33.72,0.5551,0.411,
169000,170500,157900,158900,157520,153300,156000,170330,140985,152771,135396.2,142550.7,145348.05,144484.37,160093.15,87,2293318,-3966.32,-5509.55,5400,-8278.51,-0.3648,-0.3116,0.5,0.4994,43.13,35.6,0.539,0.4366,
160000,160100,152000,157300,159400,153030,155865,170065,142295.83,137778,141357.8,146732,140558.35,145547.33,161241.3,92.71,2155540,-3609.4,-5129.52,2700,-6082.81,-0.4151,-0.3634,0.4,0.487,44.92,37.47,0.5194,0.4532,
157800,161500,156000,158500,159740,153660,155535,169768.33,143616.67,73324,129579,134087.9,132903.75,145264.75,161852.33,82.22,2228864,-3192.9,-4742.2,3000,-4266.25,-0.3774,-0.3704,0.5,0.4886,49.19,39.81,0.5214,0.4668,
159400,161800,156000,161800,160780,154690,155680,169748.33,144965,55882,120480.2,130489.8,129878.05,141847.22,162318.02,93.51,2284746,-2566.95,-4307.15,2600,-2893,-0.2736,-0.322,0.6,0.5026,48.37,41.52,0.5187,0.4772,
