Open,High,Low,Close,Price_5,Price_10,Price_20,Price_60,Price_120,Volume,Volume_5,Volume_10,Volume_20,Volume_60,Volume_120,Volume Ratio,OBV,MACD,Signal,Momentum,Momentum_Signal,William_R,William_D,Psychology,Psychology_Signal,MFI,MFI_Signal,RSI,RSI_Signal
29900,31200,29550,31150,29620,29320,28552.5,28039.17,28631.25,906931,426325,349583.9,436578.6,545495.15,455142.73,351.98,14083531,829.96,622.87,3100,3183.49,-0.0161,-0.1146,0.6,0.6149,66.96,67.28,0.75,0.746
31300,32050,30900,31800,30160,29595,28867.5,28069.17,28651.67,633962,499814.6,379287.6,437163.65,546381.75,456598.99,352.59,14717493,974.44,693.19,2300,3006.79,-0.0641,-0.0894,0.7,0.6256,67.19,67.27,0.713,0.7394
31750,32450,31400,31800,30770,29895,29165,28094.17,28670.42,391156,512613,395045.2,432418,545564.43,456387.58,306.52,14717493,1076.53,769.85,2600,2925.44,-0.1512,-0.1203,0.7,0.6349,66.29,67.07,0.7549,0.7425
31750,32900,31400,32450,31360,30240,29445,28121.67,28695.42,475846,532948.6,415502.1,423685,548843.88,458544.83,298.31,15193339,1196.1,855.1,3000,2940.35,-0.0947,-0.1075,0.7,0.643,66.89,67.03,0.7727,0.7485
32400,34150,31750,33000,32040,30620,29747.5,28160.83,28726.25,633360,608251,455665.2,429014.35,555495.53,462208.52,303.32,15826699,1320.02,948.09,3450,3042.28,-0.1917,-0.1496,0.7,0.6501,76.47,68.92,0.7899,0.7568
33350,34950,32700,34450,32700,31160,30122.5,28241.67,28766.67,684259,563716.6,495020.8,446402.75,555195.27,465946.11,355.7,16510958,1517.74,1062.02,5400,3513.82,-0.0735,-0.1116,0.8,0.6689,83.47,71.83,0.8913,0.7837
35000,35750,34300,35200,33380,31770,30480,28327.5,28815.83,561467,549217.6,524516.1,450272.35,553312.52,469041.62,359.65,17072425,1715.18,1192.65,6400,4091.06,-0.0724,-0.092,0.8,0.6853,87.96,75.06,0.9324,0.8135
35100,35800,33500,34200,33860,32315,30715,28400,28854.17,685543,608095,560354,452196.05,561076.17,473258.18,241.96,16386882,1770.55,1308.23,5200,4312.85,-0.2092,-0.1506,0.8,0.6996,77.79,75.6,0.8171,0.8142
33500,34750,33100,34550,34280,32820,30982.5,28487.5,28897.08,615499,636025.6,584487.1,454209.5,564514.15,476810.53,338.96,17002381,1821.68,1410.92,5350,4520.28,-0.1634,-0.157,0.8,0.7121,72.93,75.07,0.8204,0.8154
34650,35200,34000,35000,34680,33360,31260,28575,28945,407805,590914.6,599582.8,453500.7,564771.28,478763.95,338.27,17410186,1876.87,1504.11,5950,4806.22,-0.1046,-0.1308,0.8,0.7231,73.58,74.77,0.8439,0.8211
34850,35250,34000,34500,34690,33695,31507.5,28660,28987.5,472627,548588.2,556152.4,452868.15,566311.17,480487.17,256.29,16937559,1858.84,1575.05,5400,4924.98,-0.1699,-0.1504,0.7,0.7202,70.97,74.01,0.7967,0.8162
34350,36200,34000,35900,34830,34105,31850,28766.67,29039.58,596496,555594,552405.8,465846.7,572578.77,476431.38,322.5,17534055,1935.21,1647.08,7150,5369.98,-0.0373,-0.0938,0.7,0.7177,76,74.41,0.8522,0.8234
36100,37300,35000,36000,35190,34525,32210,28871.67,29099.17,1172980,653081.4,630588.2,512816.7,587762.47,483322.81,420.2,18707035,1980.96,1713.86,6500,5595.99,-0.1615,-0.1277,0.8,0.728,78.65,75.26,0.8421,0.8272
36800,37700,35450,36050,35490,34885,32562.5,28985,29146.25,1110644,752110.4,694068,554785.05,602550.27,486783.41,462.77,19817679,1998.23,1770.73,6450,5766.79,-0.2025,-0.1651,0.8,0.737,80.85,76.37,0.8413,0.83
36500,36550,35250,35400,35570,35125,32872.5,29050,29185.42,605488,791647,691280.8,573473,595890.88,487743.18,345.05,19212191,1937.13,1804.01,4250,5463.43,-0.3382,-0.2516,0.7,0.7324,73.54,75.81,0.7485,0.8137
36500,37050,35750,36200,35910,35300,33230,29132.5,29234.17,547478,806617.2,677602.7,586311.75,589087.62,490056.37,412.87,19759669,1931,1829.41,4400,5250.74,-0.2381,-0.2449,0.7,0.7283,73.53,75.35,0.7529,0.8015
36500,36500,35600,35850,35900,35365,33567.5,29230,29284.17,469389,781195.8,668394.9,596455.5,586247.9,491678.73,332.87,19290280,1876.27,1838.78,4050,5010.6,-0.2937,-0.2693,0.6,0.7123,68.57,74,0.7238,0.786
35900,36350,35300,35800,35860,35525,33920,29355,29335.83,360044,618608.6,635845,598099.5,574770.77,492500.5,328.95,18930236,1808.03,1832.63,3350,4678.48,-0.3193,-0.2943,0.6,0.6982,64.22,72.04,0.6982,0.7684
36000,36500,35700,36400,35930,35710,34265,29484.17,29397.08,422582,480996.2,616553.3,600520.2,573606.83,492514.04,330.69,19352818,1781.82,1822.47,3400,4422.78,-0.26,-0.2771,0.6,0.686,63.57,70.35,0.7,0.7547
36450,36500,35750,36100,36070,35820,34590,29620,29458.33,409419,441782.4,616714.7,608148.75,571551.7,494230.78,280.32,18943399,1717.04,1801.38,1650,3868.23,-0.3478,-0.3125,0.5,0.6627,57.61,67.8,0.6122,0.7262
35900,36450,35800,36400,36110,36010,34852.5,29766.67,29524.58,373464,406979.6,606798.4,581475.4,571218.6,493498.04,263.64,19316863,1670.66,1775.24,1200,3334.58,-0.2826,-0.2975,0.6,0.6549,56.72,65.59,0.587,0.6984
36200,36300,35500,35800,36100,36000,35052.5,29920,29587.5,548493,422800.4,601998.1,577201.95,569849.63,494918.3,208.12,18768370,1567.42,1733.67,1600,2987.66,-0.413,-0.3553,0.5,0.6355,57.5,63.97,0.6231,0.6833
35900,36750,35900,36000,36140,36000,35262.5,30080.83,29655.83,576566,466104.8,542356.7,586472.45,569338.08,497548.44,230.31,19344936,1484.62,1683.86,1450,2680.13,-0.4595,-0.4074,0.5,0.6186,64.73,64.12,0.6142,0.6695
